Prolific_ID,ID,Condition,Joke,Critical,Meaning1,Meaning2,key_resp_sentence.rt,slider_relatedness_responseValue,slider_relatedness_responseTime,key_resp_IsItJoke.keys,key_resp_IsItJoke.rt,slider_IsItFunny_responseValue,slider_IsItFunny_responseTime,DistanceFromCenter,Correct
572f526c3c27e7000e0b8aaa,17.0,Sense2,Secret agents don't date because they don't want to give away their covers,COVERS,DUVET,IDENTITY,8.6661,2.0,11.1377,left,1.1561,2.0,2.848,2.0,0
572f526c3c27e7000e0b8aaa,34.0,Joke,"I lost my left hand in an accident, I'm all right now.",ALL RIGHT,OK,DIRECTION,4.365,1.0,2.4494,left,1.4457,2.0,3.2819,3.0,1
572f526c3c27e7000e0b8aaa,33.0,Joke,I tried to be a carpenter but I couldn't nail it.,NAIL IT,SUCCEED,RUST,3.5222,1.0,2.2658,left,1.1651,3.0,4.7958,3.0,1
572f526c3c27e7000e0b8aaa,1.0,Sense1,"- Is this safe locked? 
- No, I left it open on purpose",SAFE,BANK,HARMLESS,9.6552,5.0,3.4664,right,1.9475,1.0,1.0946,1.0,1
572f526c3c27e7000e0b8aaa,39.0,Joke,Humpty Dumpty was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,4.4832,7.0,1.8317,left,1.097,4.0,3.0486,3.0,1
572f526c3c27e7000e0b8aaa,40.0,Joke,Energizer bunny arrested: charged with battery,BATTERY,ASSAULT,POWERED,4.432,6.0,2.5659,left,1.3629,4.0,1.3647,2.0,1
572f526c3c27e7000e0b8aaa,19.0,Sense2,The actor ran from left to right: he was going across the stage,STAGE,THEATER,PHASE,7.186,4.0,3.5995,right,1.7484,1.0,1.0813,0.0,1
572f526c3c27e7000e0b8aaa,5.0,Sense1,Two fish in a tank. One says: When do you think we'll get fed?,TANK,WAR,WATER,4.2481,4.0,5.0656,right,1.6293,1.0,1.0977,0.0,1
572f526c3c27e7000e0b8aaa,32.0,Joke,"I thought about going on an all-almond diet, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,5.2992,4.0,5.2828,left,1.4772,3.0,3.1149,0.0,1
572f526c3c27e7000e0b8aaa,11.0,Sense2,The circus hires clowns because they are funny,FUNNY,WEIRD,LAUGHTER,4.8346,5.0,3.1001,right,2.2983,1.0,1.0162,1.0,1
572f526c3c27e7000e0b8aaa,3.0,Sense1,Two friends got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,3.9291,4.0,7.2683,right,1.5623,1.0,1.2146,0.0,1
572f526c3c27e7000e0b8aaa,38.0,Joke,"-This coffee tastes like mud 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,3.2463,4.0,7.9677,left,1.4781,4.0,1.4315,0.0,1
572f526c3c27e7000e0b8aaa,35.0,Joke,The communist loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,7.2684,4.0,3.0382,left,1.4022,4.0,3.7153,0.0,1
572f526c3c27e7000e0b8aaa,16.0,Sense2,You can't breathe on the moon because there's no atmosphere,ATMOSPHERE,LIVELY,OXYGEN,4.2651,2.0,2.667,right,2.0175,1.0,0.9657,2.0,1
572f526c3c27e7000e0b8aaa,4.0,Sense1,"The lawyer was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,3.615,5.0,3.5663,right,1.7827,1.0,0.8811,1.0,1
572f526c3c27e7000e0b8aaa,7.0,Sense1,The woman was cross-eyed because she could not control her pupils,PUPILS,STUDENTS,EYES,4.5541,4.0,3.6492,right,1.5087,1.0,1.0329,0.0,1
572f526c3c27e7000e0b8aaa,13.0,Sense2,The bank had to fire a few employees because it had too many tellers,TELLERS,GOSSIP,CASHIER,4.5854,5.0,3.2327,right,1.3933,1.0,1.0317,1.0,1
572f526c3c27e7000e0b8aaa,37.0,Joke,It's hard for leopards to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,4.0192,4.0,4.6328,left,2.079,3.0,1.7647,0.0,1
572f526c3c27e7000e0b8aaa,20.0,Sense2,Mac users get fewer viruses because they don't have Windows,WINDOWS,COMPUTER,GLASS,2.9814,5.0,5.7335,right,1.4445,1.0,0.8654,1.0,1
572f526c3c27e7000e0b8aaa,8.0,Sense1,I told her I was going to make her mine. She loved the idea of marrying me,MINE,BELONG,QUARRY,4.232,3.0,3.1661,right,1.4614,1.0,0.9479,1.0,1
572f526c3c27e7000e0b8aaa,6.0,Sense1,The problem with thieves is that they always take other people's things,TAKE,STOLEN,PERSPECTIVE,3.373,3.0,4.8497,right,1.3531,1.0,1.0801,1.0,1
637e3bedd8c3601a81a65889,2.0,Joke,The key to excel in sports is to stay positive,POSITIVE,STEROIDS,ATTITUDE,1.6906,7.0,4.0692,right,1.3426,1.0,3.9627,3.0,0
637e3bedd8c3601a81a65889,1.0,Joke,"- Is this safe to eat?
- No, it's for storing valuable objects",SAFE,BANK,HARMLESS,3.5507,4.0,2.2977,left,1.2151,4.0,1.9985,0.0,1
637e3bedd8c3601a81a65889,15.0,Sense1,"I asked the chief about the spies. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,5.2964,4.0,3.546,right,1.1907,1.0,2.7112,0.0,1
637e3bedd8c3601a81a65889,10.0,Joke,"-Order in the court!
-Ham and cheese on rye, your Honour.",ORDER,ASK,JUDGE,3.346,3.0,7.8115,left,1.1179,5.0,2.2639,1.0,1
637e3bedd8c3601a81a65889,22.0,Sense2,Jellyfish can't digest food internally. They don't have guts,GUTS,COURAGE,ORGANS,4.864,4.0,2.7989,right,0.9977,1.0,1.6809,0.0,1
637e3bedd8c3601a81a65889,20.0,Sense1,Prisoners don't get enough light because they don't have windows,WINDOWS,COMPUTER,GLASS,3.3996,2.0,4.3304,right,0.953,1.0,2.46,2.0,1
637e3bedd8c3601a81a65889,24.0,Sense2,The square is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,3.4894,6.0,4.0521,right,1.3314,1.0,1.5516,2.0,1
637e3bedd8c3601a81a65889,7.0,Joke,The teacher's eyes were crossed because she could not control her pupils,PUPILS,STUDENTS,EYES,5.1783,6.0,2.0042,left,1.4521,6.0,2.71,2.0,1
637e3bedd8c3601a81a65889,4.0,Joke,"Joan d'Arc was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,3.2459,6.0,3.9014,left,1.408,5.0,1.8476,2.0,1
637e3bedd8c3601a81a65889,21.0,Sense2,The calendar was useful. Its pages were numbered.,NUMBERED,LIMITED,SEQUENCE,3.9354,2.0,1.6867,left,0.9481,2.0,2.4295,2.0,0
637e3bedd8c3601a81a65889,6.0,Joke,The problem with kleptomaniacs is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,2.805,6.0,2.7059,left,1.2638,6.0,1.2043,2.0,1
637e3bedd8c3601a81a65889,28.0,Sense2,"I used to make money off my savings, but I lost the interest",INTEREST,ENTHUSIASM,EARNINGS,2.1158,6.0,1.7826,left,1.5184,5.0,2.3122,2.0,0
637e3bedd8c3601a81a65889,13.0,Sense1,The receptionist considered himself a teller of hard truths,TELLERS,GOSSIP,CASHIER,2.7461,3.0,4.2506,left,0.9575,2.0,1.7701,1.0,0
637e3bedd8c3601a81a65889,5.0,Joke,Two fish in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,2.0301,4.0,4.5311,left,1.1919,3.0,2.6535,0.0,1
637e3bedd8c3601a81a65889,11.0,Sense1,Cannibals don't eat rotten eggs because they taste funny,FUNNY,WEIRD,LAUGHTER,4.4094,6.0,4.2958,right,1.2147,1.0,1.5604,2.0,1
637e3bedd8c3601a81a65889,17.0,Sense1,Sleepy people don't want to give up their bed covers,COVERS,DUVET,IDENTITY,3.5154,2.0,2.6928,right,1.4138,1.0,1.4048,2.0,1
637e3bedd8c3601a81a65889,29.0,Sense2,"I thought pressing the camera button was doing nothing, but then it clicked.",IT CLICKED,INSIGHT,SOUND,3.0222,1.0,3.3218,left,1.1258,4.0,2.1393,3.0,0
637e3bedd8c3601a81a65889,26.0,Sense2,I did not destroy the calendar. All I did was rip a day off.,DAY OFF,LEAVE,RIP,5.023,1.0,2.882,right,1.021,1.0,1.2026,3.0,1
637e3bedd8c3601a81a65889,18.0,Sense1,Why was the belt created? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,3.337,7.0,4.4138,right,0.8979,1.0,1.4377,3.0,1
637e3bedd8c3601a81a65889,3.0,Joke,Two cellphones got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,1.6,1.0,1.8394,left,1.8684,6.0,1.8224,3.0,1
637e3bedd8c3601a81a65889,8.0,Joke,I told her I was going to make her mine. She has extracted two rubies so far,MINE,BELONG,QUARRY,4.1109,2.0,4.7366,left,1.8864,6.0,1.1681,2.0,1
637e3bedd8c3601a81a65889,27.0,Sense2,I told her that she was drawing her eyebrows too high; she looked angry,LOOKED,APPEARED,EXPRESSION,6.0277,2.0,6.0951,right,1.7996,2.0,2.0907,2.0,1
637e3bedd8c3601a81a65889,25.0,Sense2,She had a photographic negative but never developed it.,DEVELOPED,IMPROVE,FILM,6.3722,1.0,2.4988,right,1.9322,1.0,1.4376,3.0,1
637e3bedd8c3601a81a65889,19.0,Sense1,The toddler would only eat pasta: he was going through a stage,STAGE,THEATER,PHASE,4.2483,6.0,3.9729,right,2.3489,1.0,1.4896,2.0,1
637e3bedd8c3601a81a65889,12.0,Sense1,"After seeing the salad dressing, the chef was satisfied",DRESSING,NAKED,CAESAR,3.1902,2.0,6.5366,right,1.4818,1.0,1.7523,2.0,1
637e3bedd8c3601a81a65889,23.0,Sense2,Why did the painting cost extra? Because it was framed,FRAMED,TRAPPED,WOODEN,2.7871,2.0,2.7143,right,1.6623,1.0,1.5535,2.0,1
637e3bedd8c3601a81a65889,30.0,Sense2,"I saw the car didn't stop at the red light, and then it hit me.",IT HIT ME,REALISE,STRIKE,2.6486,2.0,3.0978,left,0.9584,7.0,1.222,2.0,0
637e3bedd8c3601a81a65889,14.0,Sense1,"I heard he was on a roll, turns out his last three books were bestsellers.",ROLL,BREAD,SUCCESS,5.7524,3.0,4.514,right,1.0595,1.0,1.4871,1.0,1
637e3bedd8c3601a81a65889,16.0,Sense1,"The restaurant at the resort had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,3.2707,2.0,2.071,right,1.4901,1.0,1.275,2.0,1
637e3bedd8c3601a81a65889,9.0,Joke,"I don't like people who take drugs, for example: airport security.",TAKE,SNATCH,USE,3.3437,2.0,4.1368,left,0.9491,7.0,1.0129,2.0,1
637e3bedd8c3601a81a65889,26.0,Sense1,I got fired from the chocolate factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,2.9078,1.0,3.9363,right,1.4816,1.0,1.1703,3.0,1
637e3bedd8c3601a81a65889,19.0,Joke,The actor fell through the floorboards: he was going through a stage,STAGE,THEATER,PHASE,2.0979,2.0,7.3704,left,1.8505,6.0,2.0888,2.0,1
637e3bedd8c3601a81a65889,17.0,Joke,Secret agents don't sleep because they don't want to give away their covers,COVERS,DUVET,IDENTITY,2.8159,1.0,1.989,left,2.4493,6.0,2.3617,3.0,1
637e3bedd8c3601a81a65889,37.0,Sense2,It's hard for leopards to have plain fur as they're always spotted.,SPOTTED,SEEN,PATTERNED,3.0248,2.0,5.3628,right,2.4147,1.0,1.3387,2.0,1
637e3bedd8c3601a81a65889,14.0,Joke,"I heard he was on a roll, turns out he fell asleep at the bakery.",ROLL,BREAD,SUCCESS,3.5456,1.0,4.1043,left,1.2737,4.0,1.0801,3.0,1
637e3bedd8c3601a81a65889,22.0,Sense1,The man didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,2.4749,1.0,2.73,right,1.8832,1.0,1.1369,3.0,1
637e3bedd8c3601a81a65889,25.0,Sense1,She had a bright mind but never developed it.,DEVELOPED,IMPROVE,FILM,2.1796,1.0,1.4973,right,1.4379,1.0,1.0678,3.0,1
637e3bedd8c3601a81a65889,32.0,Sense2,"Some people believe the earth is flat, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,1.975,7.0,2.1098,right,1.8274,1.0,1.1232,3.0,1
637e3bedd8c3601a81a65889,20.0,Joke,Mac users don't get enough sunlight because they don't have Windows,WINDOWS,COMPUTER,GLASS,2.0555,1.0,2.0635,left,1.1369,1.0,1.6956,3.0,1
637e3bedd8c3601a81a65889,16.0,Joke,"The restaurant on the moon had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,2.029,1.0,1.9376,left,1.0629,2.0,2.8352,3.0,1
637e3bedd8c3601a81a65889,21.0,Sense1,The man on death row was worried. His days were numbered.,NUMBERED,LIMITED,SEQUENCE,1.8497,1.0,2.5036,right,0.9601,1.0,1.2875,3.0,1
637e3bedd8c3601a81a65889,33.0,Sense2,"I tried a bigger hammer to fix the painting to the wall, but I couldn't nail it.",NAIL IT,SUCCEED,RUST,2.8641,1.0,3.3644,left,1.2838,4.0,1.4034,3.0,0
637e3bedd8c3601a81a65889,13.0,Joke,The bank couldn't keep any secrets because it had too many tellers,TELLERS,GOSSIP,CASHIER,2.1734,6.0,5.1302,left,1.2082,2.0,1.7633,2.0,1
637e3bedd8c3601a81a65889,15.0,Joke,"I asked the librarian for books about paranoia. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,2.817,2.0,4.7622,left,1.943,5.0,2.0104,2.0,1
637e3bedd8c3601a81a65889,31.0,Sense2,"I wanted to buy a car with a gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,3.3409,4.0,2.7843,left,1.498,3.0,0.9878,0.0,0
637e3bedd8c3601a81a65889,40.0,Sense2,No need to plug in the toy: its battery is charged,BATTERY,ASSAULT,POWERED,4.045,7.0,2.1642,left,0.8831,1.0,2.0124,3.0,0
637e3bedd8c3601a81a65889,30.0,Sense1,"I had no idea who could have done this, and then it hit me.",IT HIT ME,REALISE,STRIKE,3.4643,1.0,2.1304,right,1.107,1.0,1.4026,3.0,1
637e3bedd8c3601a81a65889,11.0,Joke,Cannibals don't eat clowns because they taste funny,FUNNY,WEIRD,LAUGHTER,1.5967,4.0,3.6652,left,3.1147,2.0,2.9919,0.0,1
637e3bedd8c3601a81a65889,39.0,Sense2,The man had broken his hip in the winter. He had a great fall.,FALL,AUTUMN,SLIP,2.0235,5.0,3.6192,left,1.4427,3.0,1.2118,1.0,0
637e3bedd8c3601a81a65889,35.0,Sense2,Communists love economic equality because there are no classes,CLASSES,SCHOOL,STATUS,4.5316,2.0,2.5122,left,0.9538,2.0,2.4366,2.0,0
637e3bedd8c3601a81a65889,29.0,Sense1,"I couldn't figure out how to solve the math problem, but then it clicked.",IT CLICKED,INSIGHT,SOUND,2.2503,1.0,4.4895,right,2.5092,1.0,2.0162,3.0,1
637e3bedd8c3601a81a65889,18.0,Joke,Why was the belt arrested? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,2.2896,4.0,3.057,left,1.888,1.0,1.9192,0.0,1
637e3bedd8c3601a81a65889,12.0,Joke,"After seeing the salad dressing, the tomato turned red",DRESSING,NAKED,CAESAR,1.8865,2.0,3.8716,left,0.958,1.0,1.2513,2.0,1
637e3bedd8c3601a81a65889,23.0,Sense1,Why did your brother go to jail? Because he was framed,FRAMED,TRAPPED,WOODEN,2.0868,1.0,4.8734,right,1.2211,1.0,1.171,3.0,1
637e3bedd8c3601a81a65889,24.0,Sense1,A mortuary can be thought of as a dead center,DEAD CENTER,COFFIN,MIDDLE,2.7995,6.0,5.0683,left,1.0444,2.0,1.5771,2.0,0
637e3bedd8c3601a81a65889,34.0,Sense2,"I used to vote for the left, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.2155,2.0,4.5271,left,0.5628,4.0,2.7704,2.0,0
637e3bedd8c3601a81a65889,28.0,Sense1,"I used to be into chess, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,1.8192,1.0,3.0418,left,1.0644,1.0,3.0043,3.0,0
637e3bedd8c3601a81a65889,38.0,Sense2,"-Did you grind the nutmeg recently?
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,5.2285,6.0,5.2795,right,2.388,1.0,1.2679,2.0,1
637e3bedd8c3601a81a65889,27.0,Sense1,She wasn't expecting me because I came unannounced; she looked surprised.,LOOKED,APPEARED,EXPRESSION,4.9126,2.0,6.8571,right,3.6388,1.0,1.5347,2.0,1
637e3bedd8c3601a81a65889,36.0,Sense2,How do you make the bride fast? Take away her food.,FAST,QUICK,HUNGRY,4.6457,6.0,6.1796,right,1.399,1.0,1.546,2.0,1
637e3bedd8c3601a81a65889,23.0,Joke,Why did the painting go to jail? Because it was framed,FRAMED,TRAPPED,WOODEN,2.3593,2.0,3.7486,left,1.1645,2.0,1.4296,2.0,1
637e3bedd8c3601a81a65889,39.0,Sense1,The University Student was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,3.0795,1.0,3.7962,left,1.2315,1.0,3.7445,3.0,0
637e3bedd8c3601a81a65889,36.0,Sense1,How do you make the car fast? Take away the brakes.,FAST,QUICK,HUNGRY,4.6477,1.0,1.9091,right,1.3494,1.0,1.2816,3.0,1
637e3bedd8c3601a81a65889,24.0,Joke,The graveyard is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,3.8197,6.0,6.8532,left,1.9842,2.0,1.5953,2.0,1
637e3bedd8c3601a81a65889,6.0,Sense2,The problem with some people is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,3.8266,7.0,8.3197,right,1.9595,1.0,1.4194,3.0,1
637e3bedd8c3601a81a65889,22.0,Joke,The skeleton didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,2.2427,2.0,2.2806,left,2.7499,2.0,2.014,2.0,1
637e3bedd8c3601a81a65889,1.0,Sense2,"- Is this safe to eat? 
- Yes, I had it for breakfast",SAFE,BANK,HARMLESS,3.1256,6.0,3.2467,right,5.1961,1.0,1.1031,2.0,1
637e3bedd8c3601a81a65889,8.0,Sense2,"The foreman told him to go to the mine. He said: ""that's what you pay me for""",MINE,BELONG,QUARRY,11.445,7.0,3.7476,right,1.3093,1.0,1.1295,3.0,1
637e3bedd8c3601a81a65889,30.0,Joke,"I wondered why the car was getting bigger, and then it hit me.",IT HIT ME,REALISE,STRIKE,3.4136,6.0,3.4213,left,1.2491,6.0,1.1537,2.0,1
637e3bedd8c3601a81a65889,26.0,Joke,I got fired from the calendar factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,2.8492,2.0,11.6872,left,1.1863,5.0,1.1694,2.0,1
637e3bedd8c3601a81a65889,2.0,Sense2,The key to a happy life is to stay positive,POSITIVE,STEROIDS,ATTITUDE,3.6736,7.0,3.0315,right,2.2919,1.0,1.7242,3.0,1
637e3bedd8c3601a81a65889,9.0,Sense2,"I don't like people who take my stuff, for example: airport security.",TAKE,SNATCH,USE,6.843,1.0,6.03,right,1.2422,1.0,1.1679,3.0,1
637e3bedd8c3601a81a65889,38.0,Sense1,"-There is only sea here 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,6.4796,1.0,8.8354,right,1.3092,1.0,1.6956,3.0,1
637e3bedd8c3601a81a65889,35.0,Sense1,The teacher loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,3.0005,1.0,1.7684,right,1.6986,1.0,1.1024,3.0,1
637e3bedd8c3601a81a65889,7.0,Sense2,The teacher was fired because she could not control her pupils,PUPILS,STUDENTS,EYES,2.8824,6.0,2.1576,left,3.1874,4.0,3.2107,2.0,0
637e3bedd8c3601a81a65889,40.0,Sense1,Local man arrested: charged with battery,BATTERY,ASSAULT,POWERED,3.5506,4.0,3.1203,left,1.1203,4.0,0.909,0.0,0
637e3bedd8c3601a81a65889,25.0,Joke,She had a photographic memory but never developed it.,DEVELOPED,IMPROVE,FILM,1.487,2.0,3.6968,left,0.8321,4.0,1.0549,2.0,1
637e3bedd8c3601a81a65889,21.0,Joke,The calendar was worried. Its days were numbered.,NUMBERED,LIMITED,SEQUENCE,1.9328,2.0,2.3585,left,0.5736,2.0,1.3212,2.0,1
637e3bedd8c3601a81a65889,10.0,Sense2,"-Order in the court! 
-I apologise, I will be silent, your Honour. ",ORDER,ASK,JUDGE,2.5159,4.0,7.2301,right,0.9342,1.0,1.2398,0.0,1
637e3bedd8c3601a81a65889,34.0,Sense1,"I was sick for a long time, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.7261,1.0,2.6945,right,0.5586,1.0,1.1792,3.0,1
637e3bedd8c3601a81a65889,29.0,Joke,"I couldn't figure out how to use the seatbelt, but then it clicked.",IT CLICKED,INSIGHT,SOUND,1.6624,6.0,6.1796,left,2.4351,5.0,1.2371,2.0,1
637e3bedd8c3601a81a65889,37.0,Sense1,It's hard for people with neon clothes to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,3.6157,1.0,3.571,right,1.1425,1.0,1.2541,3.0,1
637e3bedd8c3601a81a65889,4.0,Sense2,"The oven was ready for the pizza, it was wood fired",FIRED,BURN,UNEMPLOYED,3.8441,6.0,9.8861,right,0.947,1.0,1.0982,2.0,1
637e3bedd8c3601a81a65889,31.0,Sense1,"I wanted to learn how to operate the new machine, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,2.7236,1.0,3.5023,right,0.9005,1.0,1.3493,3.0,1
637e3bedd8c3601a81a65889,27.0,Joke,I told her that she was drawing her eyebrows too high; she looked surprised,LOOKED,APPEARED,EXPRESSION,2.5992,2.0,5.4521,left,1.8832,6.0,1.5647,2.0,1
637e3bedd8c3601a81a65889,28.0,Joke,"I used to be a banker, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,1.4289,3.0,10.3775,left,1.3521,3.0,3.2771,1.0,1
637e3bedd8c3601a81a65889,3.0,Sense2,Two cellphones were tested. The reception was fantastic,RECEPTION,SIGNAL,PARTY,4.0759,1.0,2.3811,right,0.9319,1.0,0.9307,3.0,1
637e3bedd8c3601a81a65889,33.0,Sense1,I tried to sing a very difficult song but I couldn't nail it.,NAIL IT,SUCCEED,RUST,3.6995,1.0,1.7782,right,0.9266,1.0,1.1705,3.0,1
637e3bedd8c3601a81a65889,5.0,Sense2,Two soldiers in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,2.4651,1.0,2.3896,right,2.3931,1.0,1.0141,3.0,1
637e3bedd8c3601a81a65889,32.0,Sense1,"I thought I'd have cashews and almonds in my balanced meal, but that's just nuts",NUTS!,SQUIRREL,CRAZY,3.7808,7.0,6.2626,left,1.9325,7.0,1.7381,3.0,0
637e3bedd8c3601a81a65889,31.0,Joke,"I wanted to learn to use the gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,2.3787,4.0,2.204,left,1.2098,5.0,1.621,0.0,1
637e3bedd8c3601a81a65889,9.0,Sense1,"I don't like people who take drugs, for example: cocaine addicts",TAKE,SNATCH,USE,2.4612,6.0,4.0217,left,5.5494,1.0,3.6192,2.0,0
637e3bedd8c3601a81a65889,12.0,Sense2,"After seeing the woman dressing, the man turned red",DRESSING,NAKED,CAESAR,3.0086,1.0,8.6282,right,0.7476,1.0,1.2075,3.0,1
637e3bedd8c3601a81a65889,2.0,Sense1,Sometimes in sports anti-doping tests are positive,POSITIVE,STEROIDS,ATTITUDE,3.5148,1.0,5.986,right,0.5991,1.0,1.1123,3.0,1
637e3bedd8c3601a81a65889,36.0,Joke,How do you make the turtle fast? Take away its food.,FAST,QUICK,HUNGRY,6.0216,5.0,3.0634,left,0.9723,2.0,1.4626,1.0,1
637e3bedd8c3601a81a65889,14.0,Sense2,"I heard he wanted a roll for lunch, I went to the bakery",ROLL,BREAD,SUCCESS,3.9608,1.0,3.0802,right,0.8931,1.0,1.2274,3.0,1
637e3bedd8c3601a81a65889,18.0,Sense2,Why was the convict arrested? For holding up a bank,HOLDING UP,FASTEN,ROB,3.1831,7.0,3.4148,right,1.3663,1.0,1.066,3.0,1
637e3bedd8c3601a81a65889,10.0,Sense1,"-Order in the cafeteria 
-Ham and cheese on rye, please. ",ORDER,ASK,JUDGE,4.3478,1.0,1.6037,right,0.8988,1.0,1.0028,3.0,1
637e3bedd8c3601a81a65889,15.0,Sense2,"I asked the librarian for books about cooking. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,2.8102,7.0,2.6815,right,0.508,1.0,1.2951,3.0,1
637e3bedd8c3601a81a65889,17.0,Sense2,Secret agents don't date because they don't want to give away their covers,COVERS,DUVET,IDENTITY,4.1334,6.0,3.087,right,1.1599,1.0,1.1031,2.0,1
637e3bedd8c3601a81a65889,34.0,Joke,"I lost my left hand in an accident, I'm all right now.",ALL RIGHT,OK,DIRECTION,3.4259,2.0,2.2304,left,0.8338,3.0,3.3206,2.0,1
637e3bedd8c3601a81a65889,33.0,Joke,I tried to be a carpenter but I couldn't nail it.,NAIL IT,SUCCEED,RUST,1.7622,1.0,6.3027,left,1.4344,3.0,2.5602,3.0,1
637e3bedd8c3601a81a65889,1.0,Sense1,"- Is this safe locked? 
- No, I left it open on purpose",SAFE,BANK,HARMLESS,4.0732,2.0,6.0374,left,0.9448,2.0,6.7598,2.0,0
637e3bedd8c3601a81a65889,39.0,Joke,Humpty Dumpty was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,3.4653,4.0,3.3479,left,1.0799,3.0,1.8963,0.0,1
637e3bedd8c3601a81a65889,40.0,Joke,Energizer bunny arrested: charged with battery,BATTERY,ASSAULT,POWERED,2.3234,4.0,2.8967,left,0.9776,3.0,1.3295,0.0,1
637e3bedd8c3601a81a65889,19.0,Sense2,The actor ran from left to right: he was going across the stage,STAGE,THEATER,PHASE,5.0854,1.0,3.4363,right,1.1099,1.0,1.022,3.0,1
637e3bedd8c3601a81a65889,5.0,Sense1,Two fish in a tank. One says: When do you think we'll get fed?,TANK,WAR,WATER,2.6572,7.0,1.6658,right,0.9524,1.0,0.9875,3.0,1
637e3bedd8c3601a81a65889,32.0,Joke,"I thought about going on an all-almond diet, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,3.0054,7.0,2.98,left,1.1688,4.0,1.271,3.0,1
637e3bedd8c3601a81a65889,11.0,Sense2,The circus hires clowns because they are funny,FUNNY,WEIRD,LAUGHTER,2.9997,4.0,1.1981,right,3.4284,1.0,1.2381,0.0,1
637e3bedd8c3601a81a65889,3.0,Sense1,Two friends got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,2.3606,7.0,1.8222,right,1.1176,1.0,1.1213,3.0,1
637e3bedd8c3601a81a65889,38.0,Joke,"-This coffee tastes like mud 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,3.492,2.0,6.8631,left,0.7924,4.0,1.7124,2.0,1
